Wikidata_Entity,rdfs:label,skos:altLabel,Entities_in_graph_QLIT,prefLabel_in_English_in_graph_QLIT,altLabel_in_English_in_graph_QLIT
http://www.wikidata.org/entity/Q123851176,['Transpojkar'],[],https://queerlit.dh.gu.se/qlit/v1/fk47fc89,['Transpojkar'],['Transkillar']
http://www.wikidata.org/entity/Q123851707,['Mankvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/xs75bn70,['Mankvinnor'],"['Maninna', 'Maninnor', 'Mankvinna', 'Manskvinna', 'Manskvinnor']"
http://www.wikidata.org/entity/Q123851320,['Nyutkomna bisexuella'],[],https://queerlit.dh.gu.se/qlit/v1/kk47bz38,['Nyutkomna bisexuella'],[]
http://www.wikidata.org/entity/Q123851743,['Unga homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/yp38jg66,['Unga homosexuella'],"['Homosexuella tonåringar', 'Homosexuella ungdomar', 'Unga lesbiska och bögar']"
http://www.wikidata.org/entity/Q123851654,['Okönade föräldrar'],[],https://queerlit.dh.gu.se/qlit/v1/uy59sk22,['Okönade föräldrar'],[]
http://www.wikidata.org/entity/Q123851358,['Manshatare (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/lr96ax17,['Manshatare (hbtqi)'],"['Manshaterskor (hbtqi)', 'Misandrister (hbtqi)']"
http://www.wikidata.org/entity/Q123851203,['Djur (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/gm75ni75,['Djur (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851193,['Stockholmare (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/gb58ld43,['Stockholmare (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851682,['Prostituerade homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/wn14yd68,['Prostituerade homosexuella'],[]
http://www.wikidata.org/entity/Q105394906,['Ockupationen av Socialstyrelsen 1979'],[],https://queerlit.dh.gu.se/qlit/v1/nd56bj55,['Ockupationen av Socialstyrelsen 1979'],[]
http://www.wikidata.org/entity/Q123851578,['Äldre bisexuella män'],[],https://queerlit.dh.gu.se/qlit/v1/sd59ts94,['Äldre bisexuella män'],['Gamla bisexuella män']
http://www.wikidata.org/entity/Q123851710,"['Tema: Sex, intimitet och kroppslighet (HBTQI)']",[],https://queerlit.dh.gu.se/qlit/v1/xw99iq72,"['Tema: Sex, intimitet och kroppslighet (hbtqi)']",[]
http://www.wikidata.org/entity/Q123851364,['Intersexseparatism'],[],https://queerlit.dh.gu.se/qlit/v1/lx88hn91,['Intersexseparatism'],[]
http://www.wikidata.org/entity/Q123851348,['Antik symbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/lj67gb57,['Antik symbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851430,['Äldre heterosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/oo84xg08,['Äldre heterosexuella'],['Gamla heterosexuella']
http://www.wikidata.org/entity/Q123851388,['Spegelsymbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/mz17yd70,['Spegelsymbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851508,"['Tema: Livsåskådning, tro och teorier (HBTQI)']",[],https://queerlit.dh.gu.se/qlit/v1/qo73uy24,"['Tema: Livsåskådning, tro och teorier (hbtqi)']",[]
http://www.wikidata.org/entity/Q123851638,['Nyutkomna transpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/uj94qg47,['Nyutkomna transpersoner'],[]
http://www.wikidata.org/entity/Q123851096,['Transseparatism'],[],https://queerlit.dh.gu.se/qlit/v1/ce30cv53,['Transseparatism'],[]
http://www.wikidata.org/entity/Q123851728,['Kärlek mellan män'],[],https://queerlit.dh.gu.se/qlit/v1/yi47zi31,['Kärlek mellan män'],[]
http://www.wikidata.org/entity/Q1108601,['sexslav'],[],https://queerlit.dh.gu.se/qlit/v1/nh99bq54,['Sexslavar (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851753,['Homosexuell separatism'],[],https://queerlit.dh.gu.se/qlit/v1/ze55dx31,['Homosexuell separatism'],[]
http://www.wikidata.org/entity/Q123851670,['Vänner (älskare)'],[],https://queerlit.dh.gu.se/qlit/v1/vu78ao12,['Vänner (älskare)'],['Väninnor (älskare)']
http://www.wikidata.org/entity/Q123851653,['HBTQI-separatism'],[],https://queerlit.dh.gu.se/qlit/v1/ux32oc19,['Hbtqi-separatism'],[]
http://www.wikidata.org/entity/Q123851491,['Lotusar (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/qf09cx68,['Lotusar (hbtqi)'],[]
